image_id,label,fertilizer
202662.jpg,normal,
202663.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202664.jpg,bacterial_leaf_streak,NPK 10-26-26 + Zinc Sulfate (ZnSO₄) (Optional)
202665.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202666.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
202667.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
202668.jpg,bacterial_leaf_streak,NPK 10-26-26 + Zinc Sulfate (ZnSO₄) (Optional)
202669.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
202670.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
202671.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
202672.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
202673.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202674.jpg,bacterial_leaf_streak,NPK 10-26-26 + Zinc Sulfate (ZnSO₄) (Optional)
202675.jpg,bacterial_panicle_blight,NPK 13-26-21 + Calcium (Ca) (Optional)
202676.jpg,normal,
202677.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202678.jpg,downy_mildew,NPK 10-30-20 + Calcium (Ca) + Zinc (Zn) (Optional)
202679.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
202680.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202681.jpg,normal,
202682.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202683.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202684.jpg,normal,
202685.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202686.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
202687.jpg,normal,
202688.jpg,normal,
202689.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
202690.jpg,hispa,Balanced npk fertilizer[30-10-10]
202691.jpg,bacterial_leaf_streak,NPK 10-26-26 + Zinc Sulfate (ZnSO₄) (Optional)
202692.jpg,normal,
202693.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
202694.jpg,hispa,Balanced npk fertilizer[30-10-10]
202695.jpg,hispa,Balanced npk fertilizer[30-10-10]
202696.jpg,hispa,Balanced npk fertilizer[30-10-10]
202697.jpg,downy_mildew,NPK 10-30-20 + Calcium (Ca) + Zinc (Zn) (Optional)
202698.jpg,normal,
202699.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
202700.jpg,hispa,Balanced npk fertilizer[30-10-10]
202701.jpg,bacterial_leaf_blight,NPK 12-32-16 + Zinc Sulfate (ZnSO₄) (Optional)
202702.jpg,downy_mildew,NPK 10-30-20 + Calcium (Ca) + Zinc (Zn) (Optional)
202703.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
202704.jpg,bacterial_leaf_streak,NPK 10-26-26 + Zinc Sulfate (ZnSO₄) (Optional)
202705.jpg,bacterial_panicle_blight,NPK 13-26-21 + Calcium (Ca) (Optional)
202706.jpg,hispa,Balanced npk fertilizer[30-10-10]
202707.jpg,normal,
202708.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
202709.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
202710.jpg,downy_mildew,NPK 10-30-20 + Calcium (Ca) + Zinc (Zn) (Optional)
202711.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
202712.jpg,hispa,Balanced npk fertilizer[30-10-10]
202713.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202714.jpg,downy_mildew,NPK 10-30-20 + Calcium (Ca) + Zinc (Zn) (Optional)
202715.jpg,normal,
202716.jpg,hispa,Balanced npk fertilizer[30-10-10]
202717.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
202718.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
202719.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202720.jpg,hispa,Balanced npk fertilizer[30-10-10]
202721.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
202722.jpg,normal,
202723.jpg,normal,
202724.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
202725.jpg,hispa,Balanced npk fertilizer[30-10-10]
202726.jpg,hispa,Balanced npk fertilizer[30-10-10]
202727.jpg,bacterial_panicle_blight,NPK 13-26-21 + Calcium (Ca) (Optional)
202728.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
202729.jpg,hispa,Balanced npk fertilizer[30-10-10]
202730.jpg,hispa,Balanced npk fertilizer[30-10-10]
202731.jpg,hispa,Balanced npk fertilizer[30-10-10]
202732.jpg,normal,
202733.jpg,normal,
202734.jpg,normal,
202735.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202736.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
202737.jpg,bacterial_leaf_blight,NPK 12-32-16 + Zinc Sulfate (ZnSO₄) (Optional)
202738.jpg,normal,
202739.jpg,bacterial_leaf_streak,NPK 10-26-26 + Zinc Sulfate (ZnSO₄) (Optional)
202740.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
202741.jpg,normal,
202742.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
202743.jpg,normal,
202744.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202745.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202746.jpg,normal,
202747.jpg,normal,
202748.jpg,normal,
202749.jpg,hispa,Balanced npk fertilizer[30-10-10]
202750.jpg,downy_mildew,NPK 10-30-20 + Calcium (Ca) + Zinc (Zn) (Optional)
202751.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202752.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
202753.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
202754.jpg,hispa,Balanced npk fertilizer[30-10-10]
202755.jpg,hispa,Balanced npk fertilizer[30-10-10]
202756.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202757.jpg,downy_mildew,NPK 10-30-20 + Calcium (Ca) + Zinc (Zn) (Optional)
202758.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
202759.jpg,hispa,Balanced npk fertilizer[30-10-10]
202760.jpg,hispa,Balanced npk fertilizer[30-10-10]
202761.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202762.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202763.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202764.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202765.jpg,bacterial_leaf_streak,NPK 10-26-26 + Zinc Sulfate (ZnSO₄) (Optional)
202766.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202767.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
202768.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
202769.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202770.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202771.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
202772.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202773.jpg,normal,
202774.jpg,downy_mildew,NPK 10-30-20 + Calcium (Ca) + Zinc (Zn) (Optional)
202775.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202776.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202777.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
202778.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
202779.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202780.jpg,downy_mildew,NPK 10-30-20 + Calcium (Ca) + Zinc (Zn) (Optional)
202781.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
202782.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
202783.jpg,hispa,Balanced npk fertilizer[30-10-10]
202784.jpg,hispa,Balanced npk fertilizer[30-10-10]
202785.jpg,hispa,Balanced npk fertilizer[30-10-10]
202786.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
202787.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202788.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
202789.jpg,bacterial_leaf_streak,NPK 10-26-26 + Zinc Sulfate (ZnSO₄) (Optional)
202790.jpg,normal,
202791.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
202792.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
202793.jpg,normal,
202794.jpg,normal,
202795.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202796.jpg,hispa,Balanced npk fertilizer[30-10-10]
202797.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
202798.jpg,normal,
202799.jpg,bacterial_leaf_blight,NPK 12-32-16 + Zinc Sulfate (ZnSO₄) (Optional)
202800.jpg,hispa,Balanced npk fertilizer[30-10-10]
202801.jpg,normal,
202802.jpg,hispa,Balanced npk fertilizer[30-10-10]
202803.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
202804.jpg,hispa,Balanced npk fertilizer[30-10-10]
202805.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
202806.jpg,bacterial_leaf_blight,NPK 12-32-16 + Zinc Sulfate (ZnSO₄) (Optional)
202807.jpg,bacterial_leaf_blight,NPK 12-32-16 + Zinc Sulfate (ZnSO₄) (Optional)
202808.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202809.jpg,downy_mildew,NPK 10-30-20 + Calcium (Ca) + Zinc (Zn) (Optional)
202810.jpg,hispa,Balanced npk fertilizer[30-10-10]
202811.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202812.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202813.jpg,normal,
202814.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
202815.jpg,normal,
202816.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
202817.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202818.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
202819.jpg,downy_mildew,NPK 10-30-20 + Calcium (Ca) + Zinc (Zn) (Optional)
202820.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
202821.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
202822.jpg,downy_mildew,NPK 10-30-20 + Calcium (Ca) + Zinc (Zn) (Optional)
202823.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
202824.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202825.jpg,hispa,Balanced npk fertilizer[30-10-10]
202826.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
202827.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202828.jpg,normal,
202829.jpg,hispa,Balanced npk fertilizer[30-10-10]
202830.jpg,bacterial_panicle_blight,NPK 13-26-21 + Calcium (Ca) (Optional)
202831.jpg,downy_mildew,NPK 10-30-20 + Calcium (Ca) + Zinc (Zn) (Optional)
202832.jpg,bacterial_leaf_blight,NPK 12-32-16 + Zinc Sulfate (ZnSO₄) (Optional)
202833.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
202834.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
202835.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
202836.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202837.jpg,hispa,Balanced npk fertilizer[30-10-10]
202838.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
202839.jpg,downy_mildew,NPK 10-30-20 + Calcium (Ca) + Zinc (Zn) (Optional)
202840.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
202841.jpg,hispa,Balanced npk fertilizer[30-10-10]
202842.jpg,downy_mildew,NPK 10-30-20 + Calcium (Ca) + Zinc (Zn) (Optional)
202843.jpg,normal,
202844.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202845.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
202846.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202847.jpg,downy_mildew,NPK 10-30-20 + Calcium (Ca) + Zinc (Zn) (Optional)
202848.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
202849.jpg,normal,
202850.jpg,bacterial_leaf_streak,NPK 10-26-26 + Zinc Sulfate (ZnSO₄) (Optional)
202851.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
202852.jpg,normal,
202853.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
202854.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
202855.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
202856.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
202857.jpg,hispa,Balanced npk fertilizer[30-10-10]
202858.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
202859.jpg,normal,
202860.jpg,normal,
202861.jpg,bacterial_panicle_blight,NPK 13-26-21 + Calcium (Ca) (Optional)
202862.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202863.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202864.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
202865.jpg,hispa,Balanced npk fertilizer[30-10-10]
202866.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202867.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
202868.jpg,bacterial_leaf_blight,NPK 12-32-16 + Zinc Sulfate (ZnSO₄) (Optional)
202869.jpg,bacterial_panicle_blight,NPK 13-26-21 + Calcium (Ca) (Optional)
202870.jpg,hispa,Balanced npk fertilizer[30-10-10]
202871.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
202872.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202873.jpg,hispa,Balanced npk fertilizer[30-10-10]
202874.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
202875.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
202876.jpg,normal,
202877.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
202878.jpg,hispa,Balanced npk fertilizer[30-10-10]
202879.jpg,normal,
202880.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
202881.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202882.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
202883.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
202884.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
202885.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
202886.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
202887.jpg,normal,
202888.jpg,hispa,Balanced npk fertilizer[30-10-10]
202889.jpg,bacterial_leaf_streak,NPK 10-26-26 + Zinc Sulfate (ZnSO₄) (Optional)
202890.jpg,normal,
202891.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
202892.jpg,hispa,Balanced npk fertilizer[30-10-10]
202893.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202894.jpg,normal,
202895.jpg,downy_mildew,
202896.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
202897.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
202898.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
202899.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202900.jpg,bacterial_panicle_blight,NPK 13-26-21 + Calcium (Ca) (Optional)
202901.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
202902.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202903.jpg,normal,
202904.jpg,bacterial_leaf_blight,NPK 12-32-16 + Zinc Sulfate (ZnSO₄) (Optional)
202905.jpg,hispa,Balanced npk fertilizer[30-10-10]
202906.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
202907.jpg,bacterial_panicle_blight,NPK 13-26-21 + Calcium (Ca) (Optional)
202908.jpg,normal,
202909.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202910.jpg,bacterial_leaf_streak,NPK 10-26-26 + Zinc Sulfate (ZnSO₄) (Optional)
202911.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202912.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
202913.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
202914.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202915.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
202916.jpg,normal,
202917.jpg,hispa,Balanced npk fertilizer[30-10-10]
202918.jpg,hispa,Balanced npk fertilizer[30-10-10]
202919.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202920.jpg,normal,
202921.jpg,normal,
202922.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202923.jpg,hispa,Balanced npk fertilizer[30-10-10]
202924.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
202925.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
202926.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
202927.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
202928.jpg,normal,
202929.jpg,hispa,Balanced npk fertilizer[30-10-10]
202930.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202931.jpg,downy_mildew,NPK 10-30-20 + Calcium (Ca) + Zinc (Zn) (Optional)
202932.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202933.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
202934.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
202935.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
202936.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
202937.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
202938.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
202939.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202940.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
202941.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
202942.jpg,hispa,Balanced npk fertilizer[30-10-10]
202943.jpg,hispa,Balanced npk fertilizer[30-10-10]
202944.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202945.jpg,normal,
202946.jpg,hispa,Balanced npk fertilizer[30-10-10]
202947.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
202948.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202949.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
202950.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
202951.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202952.jpg,hispa,Balanced npk fertilizer[30-10-10]
202953.jpg,bacterial_panicle_blight,NPK 13-26-21 + Calcium (Ca) (Optional)
202954.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
202955.jpg,hispa,Balanced npk fertilizer[30-10-10]
202956.jpg,bacterial_leaf_streak,NPK 10-26-26 + Zinc Sulfate (ZnSO₄) (Optional)
202957.jpg,normal,
202958.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202959.jpg,normal,
202960.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
202961.jpg,hispa,Balanced npk fertilizer[30-10-10]
202962.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
202963.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
202964.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
202965.jpg,normal,
202966.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
202967.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
202968.jpg,hispa,Balanced npk fertilizer[30-10-10]
202969.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202970.jpg,downy_mildew,NPK 10-30-20 + Calcium (Ca) + Zinc (Zn) (Optional)
202971.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
202972.jpg,bacterial_leaf_streak,NPK 10-26-26 + Zinc Sulfate (ZnSO₄) (Optional)
202973.jpg,downy_mildew,NPK 10-30-20 + Calcium (Ca) + Zinc (Zn) (Optional)
202974.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202975.jpg,normal,
202976.jpg,hispa,Balanced npk fertilizer[30-10-10]
202977.jpg,normal,
202978.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
202979.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
202980.jpg,hispa,Balanced npk fertilizer[30-10-10]
202981.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
202982.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
202983.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202984.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
202985.jpg,bacterial_leaf_streak,NPK 10-26-26 + Zinc Sulfate (ZnSO₄) (Optional)
202986.jpg,hispa,Balanced npk fertilizer[30-10-10]
202987.jpg,normal,
202988.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
202989.jpg,hispa,Balanced npk fertilizer[30-10-10]
202990.jpg,hispa,Balanced npk fertilizer[30-10-10]
202991.jpg,normal,
202992.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
202993.jpg,hispa,Balanced npk fertilizer[30-10-10]
202994.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
202995.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
202996.jpg,downy_mildew,NPK 10-30-20 + Calcium (Ca) + Zinc (Zn) (Optional)
202997.jpg,downy_mildew,NPK 10-30-20 + Calcium (Ca) + Zinc (Zn) (Optional)
202998.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
202999.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
203000.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
203001.jpg,bacterial_leaf_streak,NPK 10-26-26 + Zinc Sulfate (ZnSO₄) (Optional)
203002.jpg,normal,
203003.jpg,bacterial_leaf_streak,NPK 10-26-26 + Zinc Sulfate (ZnSO₄) (Optional)
203004.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
203005.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
203006.jpg,bacterial_panicle_blight,NPK 13-26-21 + Calcium (Ca) (Optional)
